"client_id","birth_year","balance_sd","balance_avg"
2868,1933,6212.2652873167,8318
2869,1975,4210.08069761027,14442.8872727273
2870,1959,14083.8448303536,50290.9117948718
2871,1967,NA,600
2872,1933,3640.89442384175,20188.3167938931
2873,1975,27719.4632781434,57997.0260586319
2874,1972,6453.88637635407,21099.2828313253
2875,1936,NA,NA
2876,1977,NA,NA
2877,1932,5983.48161196223,25073.3592592593
2878,1947,16653.2884534239,37227.7
2879,1977,23275.4987662119,58639.4957264957
2880,1952,13588.9354646529,20656.875
2881,1967,NA,600
2882,1931,4224.3839125884,13157.4736842105
2883,1953,5052.03682413507,22714.607486631
2884,1958,15285.2803929331,50556.41
2885,1965,25614.2755324119,41764.7527272727
2886,1958,25614.2755324119,41764.7527272727
2887,1961,NA,NA
2888,1978,NA,NA
2889,1943,6536.28664325005,29812.4520446097
2890,1951,NA,NA
2891,1957,NA,NA
2892,1941,7987.25809894526,25052.28
2893,1927,4480.72099215021,21930.3465686275
2894,1948,7470.96315954672,21784
2895,1977,7618.08888160279,6283.04
2896,1975,10256.3195078143,31039.4284946237
2898,1920,7744.85984912815,17833.4428571429
2897,1925,7744.85984912815,17833.4428571429
2899,1918,5452.37061720939,31828.8866197183
2900,1923,NA,NA
2901,1939,6491.49836149194,24571.1044444444
2902,1959,NA,NA
2903,1959,NA,NA
2904,1946,NA,NA
2905,1951,NA,NA
2906,1934,6636.19018079207,21521.3555555556
2907,1932,6636.19018079207,21521.3555555556
2908,1971,9880.76619500034,25873.3555555556
2909,1936,NA,600
2910,1936,9244.15049805268,36967.7978723404
2912,1925,8122.83498203067,33455.7469072165
2911,1932,8122.83498203067,33455.7469072165
2913,1962,13084.8764476888,52424.6201923077
2915,1954,9101.80281227245,28597.8862068965
2916,1972,2627.87822102587,15213.7713114754
2917,1940,NA,NA
2919,1970,10370.6099373916,35852.5480769231
2918,1967,10370.6099373916,35852.5480769231
2920,1962,6095.47679134243,18015.7876068376
2921,1976,27986.8943804047,55204.9647058824
2922,1940,24705.82136034,59701.7866666667
2923,1977,6265.09243573012,20216.4291666667
2924,1941,5606.78861200474,24147.323015873
2925,1947,5606.78861200474,24147.323015873
2927,1929,NA,NA
2926,1934,NA,NA
2928,1932,5300.91451797973,19899.7208029197
2929,1958,29435.5195840238,77674.9791208791
2930,1941,6625.57186427919,29488.6073529412
2932,1940,16062.2836732553,26460.6659292035
2934,1948,11343.9282216241,43321.912371134
2933,1942,11343.9282216241,43321.912371134
2935,1944,11854.6698122848,43947.1095081967
2936,1945,8252.94405758409,30448.0956521739
2937,1949,5243.53498384873,26761.0758169935
2938,1921,6591.32709233675,24188.11
2939,1918,7397.92411356069,27813.3886956522
2940,1965,4715.18421869876,19120.9124031008
2941,1951,25455.4824752135,47330.6220779221
2942,1966,10486.4786136932,40098.0644549763
2943,1980,4290.71937397995,15350.901754386
2944,1943,NA,NA
2945,1921,9796.82368046861,16427.6428571429
2946,1926,9796.82368046861,16427.6428571429
2947,1957,NA,NA
2948,1978,NA,200
2949,1943,NA,NA
2950,1944,NA,NA
2951,1950,NA,NA
2952,1978,29394.413057582,49740.6237113402
2953,1936,8471.35474193414,30096.185483871
2954,1959,NA,NA
2955,1952,NA,NA
2956,1939,NA,NA
2957,1978,NA,NA
2958,1975,18325.9359203542,58898.1568181818
2959,1957,NA,NA
2960,1928,NA,NA
2961,1933,NA,NA
2963,1939,4480.89365834624,20957.667961165
2962,1938,4480.89365834624,20957.667961165
2964,1978,15362.5792398252,32378.2507772021
2965,1918,NA,NA
2966,1955,18916.9395762718,47938.0657142857
2967,1961,4729.04382181296,24661.1472081218
2968,1962,18296.4347225292,46358.2351111111
2970,1922,NA,NA
2969,1923,NA,NA
2971,1977,7441.62082316926,29269.2698324022
2972,1976,NA,NA
2974,1951,8016.85763806384,33422.1573529412
2975,1943,21093.8958738994,36862.4023166023
2976,1922,6703.80381187392,11319.6142857143
2977,1963,NA,NA
2978,1948,13574.010059679,44149.2454545455
2979,1961,5471.50707067481,10179.5777777778
2980,1974,4949.48260460746,16206.5258064516
2981,1949,10330.0477699805,36548.651627907
2983,1967,20351.31860631,78119.3628571429
2982,1973,20351.31860631,78119.3628571429
2985,1960,12027.4842621831,51891.7918367347
2984,1963,12027.4842621831,51891.7918367347
2986,1952,4021.41560332116,14542.6722222222
2987,1946,4021.41560332116,14542.6722222222
2988,1961,4502.89040359292,17359.77
2989,1949,11828.5641827618,20079.8714285714
2991,1941,4054.45701972572,18140.6700636943
2990,1938,4054.45701972572,18140.6700636943
2992,1966,NA,NA
2994,1963,5783.12838549563,21548.0303571429
2995,1941,NA,NA
2996,1965,7057.99108069981,22566.6666666667
2997,1941,7525.38367548939,28656.4477777778
2998,1961,21229.4871107906,39360.65
2999,1979,8921.93176187721,31860.8225806452
3000,1928,NA,NA
3001,1958,29534.2181133033,55582.2260273973
3002,1955,4831.49479985208,22715.5111111111
3003,1973,4568.42079768944,19783.8777202073
3004,1971,4568.42079768944,19783.8777202073
3005,1931,4529.63519149683,21996.3856521739
3006,1973,8535.03850944815,34838.9866197183
3007,1964,6350.23226697308,24188.072
3008,1919,NA,NA
3010,1960,13943.2131382708,37149.7465587045
3009,1957,13943.2131382708,37149.7465587045
3011,1955,21302.3596823349,54953.6574380165
3012,1955,NA,NA
3013,1950,6878.83656641474,24377.3715517241
3014,1953,6878.83656641474,24377.3715517241
3015,1952,5229.90783670612,19430.4658436214
3016,1977,7855.58241076768,27673.7795454545
3017,1941,9614.26208302039,30181.8111111111
3018,1978,9303.13201538436,25127.8481481481
3019,1969,9051.23854486679,45587.2983050847
3020,1942,9340.3517191857,15952.7142857143
3022,1954,5937.84861151642,33643.3794117647
3021,1961,5937.84861151642,33643.3794117647
3023,1959,13129.2116437069,40949.1533018868
3024,1929,7453.82601882027,20040.61
3025,1932,7453.82601882027,20040.61
3026,1947,24882.831974676,42440.6782608696
3027,1959,NA,700
3028,1932,3884.75853107837,19204.0456621005
3029,1970,NA,NA
3030,1976,9946.04214221416,39606.9853741497
3031,1965,10478.6053283407,41092.6525
3032,1959,10478.6053283407,41092.6525
3035,1964,4157.34618347468,22850.0046808511
3036,1941,10477.5642877951,42440.0988235294
3037,1942,16553.439383895,30350.4857142857
3038,1946,12819.2311085487,36161.0215686275
3039,1969,19573.4701357901,27793.85
3041,1927,4956.5301819711,25133.8230769231
3042,1968,5516.20866003387,17833.1428571429
3043,1951,11975.5858389945,49792.0019607843
3044,1945,17353.841187027,34983.156
3045,1950,5314.51604668048,21118.0415697674
3046,1925,5175.8800052653,21250.9760683761
3047,1975,6196.98470748869,25569.095
3048,1923,8511.2441479987,20957.45
3049,1967,28502.1013780724,64213.9406727829
3050,1967,28502.1013780724,64213.9406727829
3051,1928,3610.66320901849,19353.7885714286
3054,1958,17346.6546675839,48075.0444444444
3055,1931,NA,200
3056,1959,NA,500
3057,1962,NA,500
3058,1943,6177.90269377825,20482.4402439024
3059,1977,5080.34377822556,25531.1026415094
3060,1960,NA,NA
3061,1965,NA,NA
3062,1930,6046.39430889719,28236.3745762712
3063,1971,NA,NA
3064,1930,5060.12605691407,26354.5588571429
3065,1921,NA,NA
3066,1982,11805.7767261339,31023.0146341463
3067,1952,7713.88459774912,36070.5704301075
3068,1954,7713.88459774912,36070.5704301075
3069,1943,5530.99153840257,25100.7526315789
3070,1920,7776.07151193752,33157.0090909091
3071,1967,4574.31271486038,5581.93333333333
3073,1937,11407.1909860499,22133.7354545455
3072,1936,11407.1909860499,22133.7354545455
3074,1958,25474.3333792814,50517.8544973545
3075,1941,13704.3402811768,57688.5817307692
3076,1962,11055.3273357614,27619.7208333333
3077,1934,9104.99202359445,33418.3151515152
3078,1932,9104.99202359445,33418.3151515152
3079,1943,9612.81383795516,36162.9344444444
3080,1951,18903.8097556513,38171.8459016393
3081,1945,18903.8097556513,38171.8459016393
3082,1979,9580.98124479977,39967.1157894737
3083,1971,10348.8828466964,28364.8813186813
3084,1951,15296.481819107,50474.3739495798
3085,1946,13117.0584886237,47303.9721854305
3086,1948,13117.0584886237,47303.9721854305
3087,1959,NA,NA
3088,1950,5435.73776379592,22658.3103960396
3089,1974,NA,NA
3090,1968,8527.30420218057,30318.5202020202
3091,1966,NA,NA
3092,1967,19305.4729856472,35969.42
3093,1966,3502.74396832256,16001.8287878788
3094,1950,8052.73495697656,30379.4568
3095,1953,NA,NA
3096,1982,12723.2774864128,23203.8246153846
3097,1948,6190.63580185474,16416.6666666667
3098,1938,7061.25945055842,21471.6660714286
3099,1965,11953.0158923647,39907.9996062992
3100,1931,4722.57696466133,25355.5765957447
3101,1941,3355.79269913168,13931.8666666667
3102,1979,NA,NA
3103,1973,26193.2113809294,51149.6551470588
3104,1982,14076.5570012128,21975.7375
3105,1947,9852.90155202943,33955.1011029412
3106,1928,NA,NA
3108,1962,27644.5614173329,47125.324
3107,1960,27644.5614173329,47125.324
3109,1932,5400.16649835769,22892.4876712329
3111,1924,4923.7712789138,17999.34375
3110,1931,4923.7712789138,17999.34375
3112,1939,NA,NA
3113,1971,10748.387757632,39644.7636363636
3114,1971,10748.387757632,39644.7636363636
3115,1961,11389.6799409133,44457.1708487085
3116,1951,12271.5974102627,50554.2320158103
3117,1941,9931.45427249777,33681.2014705882
3118,1940,9931.45427249777,33681.2014705882
3119,1936,3906.60833185539,17063.8091269841
3120,1964,12541.353686673,36755.6013157895
3122,1959,NA,NA
3121,1956,NA,NA
3123,1979,NA,NA
3124,1958,10142.5764912685,40434.9254807692
3125,1922,3204.19060814636,4399.86666666667
3126,1938,1753.13614227,2724.33333333333
3127,1920,7100.3417349532,21700.9387096774
3128,1944,13110.4303950739,42286.3013100437
3129,1946,13548.0733852413,44466.9166666667
3130,1955,NA,NA
3131,1935,NA,NA
3132,1975,4613.51271727056,18418.5119047619
3133,1973,NA,NA
3134,1938,24070.3614822486,47163.3705882353
3135,1969,21603.4713512878,29165.8460606061
3136,1963,28133.7323274022,76751.8407894737
3138,1943,7071.06781186548,5200
3137,1947,7071.06781186548,5200
3140,1959,11285.2924982023,33464.6958333333
3139,1956,11285.2924982023,33464.6958333333
3141,1925,8416.2344926084,20544.68
3142,1919,7717.35065590736,20329.6636363636
3143,1944,5944.23191986673,26611.9490566038
3144,1919,6090.34667454165,21935.7467532468
3145,1921,6090.34667454165,21935.7467532468
3146,1948,NA,NA
3147,1964,6306.11743153053,26311.8413043478
3149,1935,26600.8900016438,52899.602
3148,1942,26600.8900016438,52899.602
3150,1932,NA,300
3151,1951,16985.6993300048,51953.0125
3152,1936,NA,NA
3154,1926,6139.37358115345,21476.0205607477
3153,1924,6139.37358115345,21476.0205607477
3155,1973,4522.95936003188,8101.23333333333
3156,1954,7284.44929386806,26336.4947761194
3157,1942,10698.2621216575,35397.9269230769
3158,1940,4765.85041110742,19789.1175879397
3159,1930,5294.09534334495,20201.8794117647
3160,1951,8931.47955451012,31452.5178571429
3161,1980,4569.97153173851,22039.4614718615
3162,1960,5838.47402015936,20379.6698412698
3163,1964,10787.9385696898,31673.8969230769
3164,1962,10787.9385696898,31673.8969230769
3165,1976,7685.72832744638,30722.9081818182
3166,1955,16968.1110340875,50186.8525
3167,1943,24506.4814828905,59271.3219512195
3170,1921,4285.60161841089,19469.2509803922
3171,1924,4285.60161841089,19469.2509803922
3172,1951,32287.1313605592,52075.8356521739
3173,1946,18896.1070649165,35692.5166666667
3174,1952,18896.1070649165,35692.5166666667
3175,1950,11147.9887219566,33319.3411764706
3176,1937,4671.74364694895,16267.2931034483
3177,1938,8432.66845936421,32355.7233695652
3178,1969,26698.214625945,63718.1431034483
3179,1948,NA,NA
3180,1944,NA,NA
3181,1943,19619.5161705996,66622.6693877551
3182,1925,3452.09530575272,3041
3183,1980,NA,NA
3184,1959,8767.32303055852,43240.2510822511
3185,1972,11351.3223720877,37621.5841698842
3186,1955,15031.6530761996,27721.91
3187,1952,14128.9458852799,56244.1226190476
3188,1976,8236.46261092035,32676.5643939394
3190,1920,NA,NA
3191,1975,7078.7189894511,33369.8867435159
3192,1939,NA,NA
3193,1950,10237.6612264963,37102.8288321168
3194,1975,10305.0191569529,29731.9715447154
3195,1971,10664.6276515992,36638.0658753709
3196,1978,11814.8947912414,41588.34
3197,1958,19411.6616131992,50661.5741818182
3198,1953,19411.6616131992,50661.5741818182
3199,1957,15837.1741407594,38488.9157894737
3200,1954,15837.1741407594,38488.9157894737
3201,1953,NA,NA
3202,1922,4342.25949161175,23663.3372413793
3204,1956,17928.8484767985,54431.5
3203,1959,17928.8484767985,54431.5
3205,1921,NA,NA
3206,1921,NA,NA
3207,1925,4780.58704479451,7759.85714285714
3209,1939,NA,NA
3208,1947,NA,NA
3210,1963,8242.1814308581,29580.5026315789
3211,1967,30452.5910237599,40135.480952381
3213,1941,NA,NA
3214,1922,4614.6307297608,20807.1773049645
3215,1936,5015.90355775659,21660.9716981132
3216,1959,10247.54069142,40621.4247826087
3217,1977,9385.36064950818,32192.3551020408
3219,1959,3698.391141763,18131.4494296578
3218,1965,3698.391141763,18131.4494296578
3220,1957,3588.95432664341,18067.2122222222
3221,1953,3588.95432664341,18067.2122222222
3222,1977,NA,NA
3225,1957,14760.1160154888,44524.1565972222
3226,1951,4045.915076672,26231.6857142857
3227,1950,NA,NA
3228,1957,7555.12596101143,38255.9887966805
3229,1979,12049.2483789843,29035.8690140845
3230,1982,12603.4750059483,28986.6775
3231,1961,8327.5499634392,34627.7011235955
3232,1976,17599.1993185114,37102.8538461538
3233,1980,NA,NA
3234,1919,NA,NA
3235,1950,13496.1856617745,30245.0353448276
3236,1960,14806.7145798437,54026.8157480315
3239,1981,NA,NA
3240,1937,3947.10557054153,5858.3
3242,1937,5310.60038339742,19772.1452830189
3241,1934,5310.60038339742,19772.1452830189
3243,1920,4968.46045169117,22027.5127853881
3244,1933,4041.98331706913,16416.4824175824
3245,1952,NA,NA
3246,1931,NA,NA
3247,1958,3737.98760323636,22670.0338709677
3248,1929,6550.21199537966,25396.2903846154
3249,1959,NA,NA
3250,1962,NA,NA
3251,1962,10641.4227535957,40976.9428571429
3252,1961,10641.4227535957,40976.9428571429
3253,1946,12497.2612713702,49937.9339366516
3254,1930,NA,NA
3255,1970,6806.29925406225,27474.6926045016
3256,1976,NA,NA
3257,1978,22041.38307704,54598.8388888889
3258,1960,13573.4977741571,36824.7941558442
3259,1950,9178.70649014171,28503.968401487
3260,1942,16499.9687680483,54954.5288135593
3261,1950,16499.9687680483,54954.5288135593
3262,1941,NA,NA
3264,1950,14598.865783435,37510.4947368421
3265,1963,10222.989964268,20857.1428571429
3266,1960,10222.989964268,20857.1428571429
3267,1951,25574.420267207,56152.0229591837
3268,1956,16062.2563632845,49978.2888888889
3269,1974,3037,3637
3270,1940,35230.1037082438,71756.7193548387
3271,1942,9753.24369496009,38291.07890625
3273,1918,4945.71750747963,27456.6536480687
3272,1920,4945.71750747963,27456.6536480687
3274,1929,6337.14462893971,25417.7524691358
3275,1924,6337.14462893971,25417.7524691358
3276,1980,11441.3905613505,29148.7087866109
3278,1962,NA,NA
3277,1966,NA,NA
3280,1958,10979.0688179365,45947.4921875
3279,1954,10979.0688179365,45947.4921875
3281,1950,5934.99467164883,11607.9333333333
3282,1981,8037.49302762734,23870.0556603774
3283,1933,5460.44536855518,19654.9931818182
3284,1936,29245.7768184674,69554.2923076923
3285,1943,29245.7768184674,69554.2923076923
3286,1972,NA,NA
3287,1978,NA,NA
3288,1926,NA,NA
3289,1977,7523.33614875297,29372.1763157895
3290,1969,13752.1030879756,30503.8307692308
3291,1947,11919.2406769538,49145.7075862069
3292,1940,12618.138879886,48078.6009009009
3293,1953,9616.27141996335,37644.9383333333
3294,1957,17920.6163611579,49909.1555555556
3295,1966,8705.75653348928,33850.0265625
3296,1969,5034.76022077396,14534.2928571429
3297,1968,14124.0344832262,51709.8458333333
3298,1942,26863.4259921579,56231.3265873016
3299,1961,5303.01272962527,23996.5644670051
3300,1950,NA,500
3303,1965,7856.06660948155,23953.0123853211
3302,1964,7856.06660948155,23953.0123853211
3304,1939,17883.6911212727,48233.575
3305,1971,8155.70709254446,28094.1891666667
3306,1948,6537.8864766022,22205.8040723982
3307,1979,18123.1328497148,45027.0066666667
3309,1942,24867.483328387,51561.0592783505
3308,1948,24867.483328387,51561.0592783505
3310,1954,9934.37788245734,38731.3842424242
3311,1954,NA,NA
3312,1971,NA,NA
3313,1946,NA,NA
3315,1934,9851.03828482296,17163.4714285714
3314,1931,9851.03828482296,17163.4714285714
3317,1950,7254.43964560333,25136.945
3316,1947,7254.43964560333,25136.945
3320,1972,25457.7985498208,41450.056741573
3319,1979,25457.7985498208,41450.056741573
3321,1969,5924.22682291546,27864.7128
3322,1948,7577.74051883223,35133.0121951219
3323,1981,17789.6656792086,28931.5363636364
3325,1963,12534.7169396787,33039.8925233645
3324,1971,12534.7169396787,33039.8925233645
3326,1952,22466.5555748807,43629.4360824742
3327,1937,4877.86973609866,23755.8949579832
3328,1966,NA,NA
3330,1955,4048.27843010076,12266.9476190476
3329,1961,4048.27843010076,12266.9476190476
3331,1970,8591.47845138562,30019.4852
3332,1969,26182.6197201195,43147.5375
3333,1949,NA,NA
3334,1967,NA,900
3335,1967,26285.8630675545,65097.2243421053
3336,1951,26950.5426961576,54090.0888535032
3337,1952,16895.895482305,35937.4307692308
3338,1942,NA,NA
3339,1976,NA,NA
3340,1976,12032.4832117727,42086.1729166667
3341,1968,12032.4832117727,42086.1729166667
3342,1973,4161.6834694683,27652.997382199
3344,1961,3952.07377585328,26332.3364312268
3345,1941,10573.1567528479,39318.9338983051
3346,1941,10573.1567528479,39318.9338983051
3347,1936,9407.80028040107,33138.5886363636
3348,1978,11823.5033047759,34673.1269230769
3349,1963,6280.30021451328,22181.6903846154
3350,1950,NA,NA
3351,1942,NA,NA
3352,1919,NA,NA
3353,1919,NA,NA
3354,1943,NA,700
3355,1953,8258.29168073965,27218.3733944954
3356,1974,10553.7533194588,48022.02
3357,1954,10238.9059633782,35986.0568627451
3358,1975,10257.9530450761,30957.1353982301
3359,1945,NA,NA
3360,1976,11631.9562169117,27173.3602739726
3361,1930,NA,NA
3365,1966,NA,NA
3367,1952,9073.02186231898,36484.4527777778
3366,1959,9073.02186231898,36484.4527777778
3368,1952,8284.79372746511,42166.9878326996
3369,1952,11218.5298697674,45277.1615384615
3371,1919,NA,NA
3370,1919,NA,NA
3372,1970,9431.34381628077,20825.3384615385
3374,1960,3129.28217580392,19058.875
3373,1952,3129.28217580392,19058.875
3375,1954,12487.5974968089,26120.6692307692
3377,1938,15800.5607329378,32842.8230769231
3376,1945,15800.5607329378,32842.8230769231
3378,1957,NA,NA
3379,1949,NA,NA
3380,1978,NA,NA
3381,1965,11431.4142796858,35804.290797546
3383,1956,29056.0666144659,51327.2797520661
3382,1954,29056.0666144659,51327.2797520661
3384,1942,NA,NA
3385,1924,7696.90890336287,9843
3386,1940,4116.75798600215,26149.0439814815
3387,1943,21479.4114216263,65605.7554054054
3388,1965,8369.58074271743,30375.9538461538
3389,1967,4739.50646701212,13294.2555555556
3390,1972,NA,NA
3391,1971,11143.1072033467,44962.9555555556
3392,1975,13572.589367813,39930.4307692308
3393,1954,8445.9559671478,31345.1993377483
3394,1980,6666.38087993807,27200.1559748428
3395,1962,28946.8270265935,55792.5459016393
3396,1977,20350.9340537166,50186.9590909091
3397,1974,7307.05545022542,26416.8921768707
3398,1969,7307.05545022542,26416.8921768707
3399,1932,4471.769969756,19700.5985294118
3402,1952,NA,NA
3403,1957,NA,NA
3404,1940,9399.56635503791,48876.564
3406,1947,22261.8343097068,55535.9555555556
3405,1949,22261.8343097068,55535.9555555556
3408,1973,11877.3997298747,39642.6233502538
3407,1973,11877.3997298747,39642.6233502538
3409,1919,NA,NA
3410,1965,10506.7667724854,27067.4842105263
3413,1969,2898.86867900726,18368.7893203884
3412,1975,2898.86867900726,18368.7893203884
3414,1947,10371.1237818631,37570.6279069767
3415,1973,21145.5732441057,53400.3227272727
3417,1985,12135.8446313665,18360.75
3416,1978,12135.8446313665,18360.75
3418,1963,NA,300
3420,1979,NA,NA
3421,1947,8518.73671084046,26353.4657142857
3422,1951,NA,NA
3423,1971,NA,NA
3424,1918,4174.66561551796,19203.137704918
3425,1970,12621.8722584611,48651.7234042553
3426,1978,15311.5166706559,29487.7333333333
3428,1987,11284.3771913885,45106.884375
3427,1980,11284.3771913885,45106.884375
3429,1941,14047.9884009772,40854.6551724138
3430,1951,22679.001396346,67631.2364942529
3431,1979,11227.4200758341,44448.3878787879
3432,1973,28131.669335907,49393.774025974
3434,1956,6444.24760986577,24602.1813852814
3433,1962,6444.24760986577,24602.1813852814
3435,1945,3261.83377357056,18497.5922746781
3436,1958,NA,NA
3437,1959,NA,NA
3438,1942,15324.9896905082,48678.8127659574
3439,1967,NA,NA
3440,1938,NA,NA
3441,1958,7476.01112225069,29605.1649717514
3443,1934,4375.82546299416,21518.9323671498
3444,1977,NA,NA
3445,1979,22769.5857348971,41623.6679487179
3446,1957,NA,1000
3447,1949,6845.08353450244,28466.0168831169
3448,1954,NA,NA
3449,1928,6151.89095104489,20563.2366666667
3450,1976,9146.42872859578,30350.6078947368
3451,1974,NA,NA
3452,1975,NA,NA
3453,1950,7008.55360735838,27647.4357894737
3455,1957,32396.4943936059,49872.3597402597
3454,1949,32396.4943936059,49872.3597402597
3456,1945,NA,NA
3457,1923,5089.49952249869,25924.0861924686
3458,1953,11680.4567752939,51764.2243150685
3460,1965,8231.22425748322,30246.9383333333
3459,1964,8231.22425748322,30246.9383333333
3462,1965,10858.0156471747,42047.314
3461,1958,10858.0156471747,42047.314
3463,1979,8466.0149523076,36418.7300578035
3464,1953,10413.5586217982,36833.6554054054
3465,1942,13219.3491791611,49654.3107476635
3466,1936,4124.58918573001,19206.0318181818
3467,1939,4124.58918573001,19206.0318181818
3468,1933,6828.06963936368,8133.5
3469,1975,12233.0420756269,31294.8166666667
3470,1937,6017.18280986173,26685.1875
3471,1952,10874.5303189341,24411.2942307692
3473,1948,NA,1100
3472,1946,NA,1100
3474,1954,NA,NA
3475,1957,NA,800
3476,1968,11991.9191117165,32536.6877470356
3477,1965,23480.4852923683,67140.7318181818
3479,1933,NA,NA
3478,1926,NA,NA
3481,1957,NA,NA
3480,1951,NA,NA
3482,1941,9007.081349377,35684.737751004
3483,1940,8654.00332785374,31444.0371841155
3484,1972,11678.5927842713,29688.3583333333
3485,1922,NA,NA
3486,1962,11318.1839538288,32635.955513308
3487,1959,21923.0919082638,40641.4
3488,1955,4989.57873740135,27406.5720430108
3489,1966,20743.4547440888,46899.0315789474
3491,1922,4624.19081656926,14987.575
3490,1920,4624.19081656926,14987.575
3492,1970,23526.6224744398,58343.5466666667
3493,1965,13317.3953480677,44718.2766666667
3494,1969,NA,NA
3496,1949,NA,NA
3495,1941,NA,NA
3497,1970,4138.36173250096,16319.2692307692
3498,1938,26180.0855829696,69248.1619246862
3499,1969,10462.5910189882,34227.9411320755
3500,1960,3393.65674068148,17912.3964285714
3501,1964,NA,NA
3502,1952,11803.4429711561,18424.6
3503,1953,11803.4429711561,18424.6
3504,1952,NA,NA
3505,1977,NA,NA
3506,1961,NA,NA
3507,1946,12078.0455441135,41404.128343949
3509,1965,12636.116360157,42503.0739393939
3508,1970,12636.116360157,42503.0739393939
3510,1939,13265.012433867,36591.8864864865
3511,1963,9631.05096943034,35866.7064
3512,1946,14867.9300052944,28053.23
3513,1922,5126.71623837635,22680.2484536082
3514,1918,5126.71623837635,22680.2484536082
3515,1975,NA,NA
3516,1971,11671.1270660011,39642.955
3517,1953,24396.9397724473,48935.4358490566
3518,1955,7296.42071669337,25861.9882352941
3519,1949,27227.8660788503,64777.0752293578
3520,1928,2988.96160673981,15435.0010050251
3521,1964,14042.0454002408,25187.1666666667
3522,1963,24863.1057425857,63980.5514767932
3523,1964,10976.7875119879,13674.8333333333
3524,1945,17413.1388428688,35222.9461538462
3526,1977,NA,NA
3525,1974,NA,NA
3527,1978,9770.06742885687,27808.462962963
3528,1970,NA,NA
3529,1973,13192.510990074,26200.51
3530,1971,26215.1032654806,47770.599382716
3531,1920,3600.44926274213,16298.9639175258
3532,1935,9032.16827077434,42024.9008264463
3533,1963,6163.97782991995,27691.8394160584
3534,1971,7625.71877322821,37609.5062189055
3535,1973,NA,NA
3536,1922,4898.75329097528,22332.247133758
3537,1946,20205.9710469319,68098.0170731707
3538,1944,18043.8778896509,48629.3388888889
3539,1920,4176.05044175214,18583.3460674157
3540,1936,28423.2489194304,58889.5244897959
3541,1934,28423.2489194304,58889.5244897959
3542,1939,24196.754530887,44602.6416666667
3543,1941,24196.754530887,44602.6416666667
3544,1961,20528.9988601761,30542.1111111111
3545,1966,3067.49515071206,14994.1617283951
3546,1971,7160.24630664033,20942.5943548387
3547,1924,NA,NA
3548,1975,27129.778443212,52074.0734285714
3549,1937,NA,NA
3550,1969,26595.0246356559,44087.771659919
3552,1940,NA,NA
3554,1965,6733.24929370453,22899.9698412698
3555,1968,6733.24929370453,22899.9698412698
3556,1927,7623.39757485013,18228.5384615385
3557,1928,7623.39757485013,18228.5384615385
3558,1928,5715.16821251076,16455.1037037037
3560,1944,8584.99762589755,16539.5
3559,1939,8584.99762589755,16539.5
3562,1931,5494.31600590384,22735.1364238411
3563,1926,5494.31600590384,22735.1364238411
3564,1948,14735.2643183261,40384.048
3565,1962,8299.72954736867,42272.8808724832
3566,1932,NA,NA
3567,1948,11483.7506907559,21211.4076923077
3568,1941,NA,NA
3569,1933,6556.96080512916,8518.5
3570,1945,NA,NA
3571,1970,14906.4495644435,40851.1610526316
3572,1928,4291.02131876479,19241.2828729282
3573,1972,25134.3588664391,55150.8386363636
3574,1946,8370.21188765504,34491.0091549296
3575,1937,9006.52716252682,17321.36
3576,1939,28994.6264318251,64493.0991666667
3577,1942,13140.4731122336,16173.2666666667
3578,1927,NA,NA
3579,1930,NA,NA
3580,1929,5995.66404847279,27835.4561403509
3581,1967,NA,NA
3582,1955,10855.0113568189,16655.35
3583,1942,21360.2680313148,63318.4937062937
3584,1941,21360.2680313148,63318.4937062937
3585,1968,7561.01496946151,22868.4210526316
3586,1943,7128.17760724233,34296.312254902
3587,1939,7128.17760724233,34296.312254902
3588,1953,21371.9841211423,37090.5981981982
3589,1961,31036.6096236362,53173.6368421053
3590,1976,16071.9657599092,31764.6461538462
3592,1925,6677.03795240427,35268.0194570136
3591,1930,6677.03795240427,35268.0194570136
3594,1961,16275.7419433978,34575.1153846154
3595,1965,24912.8400325949,60353.7615384615
3596,1975,5499.23355554611,19516.86171875
3597,1933,NA,NA
3599,1931,3929.64592907755,19356.305988024
3598,1923,3929.64592907755,19356.305988024
3600,1943,NA,NA
3602,1940,21550.6972586551,63500.4069767442
3601,1938,21550.6972586551,63500.4069767442
3603,1954,11695.3923067694,29447.6421052632
3605,1934,6878.336458451,27197.2159292035
3606,1958,12246.4077300012,47061.86
3607,1946,13188.6862665563,47082.4615384615
3609,1955,31799.726667341,51249.1298507463
3608,1947,31799.726667341,51249.1298507463
3610,1919,4395.54851157346,18009.5413580247
3611,1972,10244.6658945359,18214.28
3612,1962,14630.0911052183,37994.0412979351
3613,1969,14630.0911052183,37994.0412979351
3614,1971,NA,NA
3615,1974,31847.4494781324,70617.6491525424
3616,1964,19512.7909722538,42930.2071428571
3617,1954,19986.8731942576,23978.8333333333
3618,1953,9239.47619091388,38906.630952381
3619,1955,NA,NA
3620,1937,NA,NA
3621,1939,8805.82842572653,14339.3
3622,1938,8805.82842572653,14339.3
3623,1965,8408.38273253441,35545.6693467337
3624,1982,11572.8314924182,33240.6070921986
3627,1981,11184.0111862816,34696.2789473684
3628,1927,7338.06531042072,9982
3629,1947,28087.2633972294,48798.6977272727
3631,1921,6592.01322618945,21020.7564814815
